State_county,Sex,Count,Row_Percent,Cumulative_Row_Percent
NJ: Cape May County (34009),Female,0,,
NJ: Cape May County (34009),Total,0,,
NJ: Cumberland County (34011),Male,0,,
NJ: Cumberland County (34011),Female,0,,
NJ: Cumberland County (34011),Total,0,,
NJ: Essex County (34013),Male,0,,
NJ: Essex County (34013),Female,0,,
NJ: Essex County (34013),Total,0,,
NJ: Gloucester County (34015),Male,0,,
NJ: Gloucester County (34015),Female,0,,
NJ: Gloucester County (34015),Total,0,,
NJ: Hudson County (34017),Male,0,,
NJ: Hudson County (34017),Female,0,,
NJ: Hudson County (34017),Total,0,,
NJ: Hunterdon County (34019),Male,0,,
NJ: Hunterdon County (34019),Female,0,,
NJ: Hunterdon County (34019),Total,0,,
NJ: Mercer County (34021),Male,0,,
NJ: Mercer County (34021),Female,0,,
NJ: Mercer County (34021),Total,0,,
NJ: Middlesex County (34023),Male,0,,
NJ: Middlesex County (34023),Female,0,,
NJ: Middlesex County (34023),Total,0,,
NJ: Monmouth County (34025),Male,0,,
NJ: Monmouth County (34025),Female,0,,
NJ: Monmouth County (34025),Total,0,,
NJ: Morris County (34027),Male,0,,
NJ: Morris County (34027),Female,0,,
NJ: Morris County (34027),Total,0,,
NJ: Ocean County (34029),Male,0,,
NJ: Ocean County (34029),Female,0,,
NJ: Ocean County (34029),Total,0,,
NJ: Passaic County (34031),Male,0,,
NJ: Passaic County (34031),Female,0,,
NJ: Passaic County (34031),Total,0,,
NJ: Salem County (34033),Male,0,,
NJ: Salem County (34033),Female,0,,
NJ: Salem County (34033),Total,0,,
NJ: Somerset County (34035),Male,0,,
NJ: Somerset County (34035),Female,0,,
NJ: Somerset County (34035),Total,0,,
NJ: Sussex County (34037),Male,0,,
NJ: Sussex County (34037),Female,0,,
NJ: Sussex County (34037),Total,0,,
NJ: Union County (34039),Male,0,,
NJ: Union County (34039),Female,0,,
NJ: Union County (34039),Total,0,,
NJ: Warren County (34041),Male,0,,
NJ: Warren County (34041),Female,0,,
NJ: Warren County (34041),Total,0,,
New Mexico,Male,0,,
New Mexico,Female,0,,
New Mexico,Total,0,,
NM: Bernalillo County (35001),Male,0,,
NM: Bernalillo County (35001),Female,0,,
NM: Bernalillo County (35001),Total,0,,
NM: Catron County (35003),Male,0,,
NM: Catron County (35003),Female,0,,
NM: Catron County (35003),Total,0,,
NM: Chaves County (35005),Male,0,,
NM: Chaves County (35005),Female,0,,
NM: Chaves County (35005),Total,0,,
NM: Colfax County (35007),Male,0,,
NM: Colfax County (35007),Female,0,,
NM: Colfax County (35007),Total,0,,
NM: Curry County (35009),Male,0,,
NM: Curry County (35009),Female,0,,
NM: Curry County (35009),Total,0,,
NM: De Baca County (35011),Male,0,,
NM: De Baca County (35011),Female,0,,
NM: De Baca County (35011),Total,0,,
NM: Dona Ana County (35013),Male,0,,
NM: Dona Ana County (35013),Female,0,,
NM: Dona Ana County (35013),Total,0,,
NM: Eddy County (35015),Male,0,,
NM: Eddy County (35015),Female,0,,
NM: Eddy County (35015),Total,0,,
NM: Grant County (35017),Male,0,,
NM: Grant County (35017),Female,0,,
NM: Grant County (35017),Total,0,,
NM: Guadalupe County (35019),Male,0,,
NM: Guadalupe County (35019),Female,0,,
NM: Guadalupe County (35019),Total,0,,
NM: Harding County (35021),Male,0,,
NM: Harding County (35021),Female,0,,
NM: Harding County (35021),Total,0,,
NM: Hidalgo County (35023),Male,0,,
NM: Hidalgo County (35023),Female,0,,
NM: Hidalgo County (35023),Total,0,,
NM: Lea County (35025),Male,0,,
NM: Lea County (35025),Female,0,,
NM: Lea County (35025),Total,0,,
NM: Lincoln County (35027),Male,0,,
NM: Lincoln County (35027),Female,0,,
NM: Lincoln County (35027),Total,0,,
NM: Los Alamos County (35028),Male,0,,
NM: Los Alamos County (35028),Female,0,,
NM: Los Alamos County (35028),Total,0,,
NM: Luna County (35029),Male,0,,
NM: Luna County (35029),Female,0,,
NM: Luna County (35029),Total,0,,
NM: McKinley County (35031),Male,0,,
NM: McKinley County (35031),Female,0,,
NM: McKinley County (35031),Total,0,,
NM: Mora County (35033),Male,0,,
NM: Mora County (35033),Female,0,,
NM: Mora County (35033),Total,0,,
NM: Otero County (35035),Male,0,,
NM: Otero County (35035),Female,0,,
NM: Otero County (35035),Total,0,,
NM: Quay County (35037),Male,0,,
NM: Quay County (35037),Female,0,,
NM: Quay County (35037),Total,0,,
NM: Rio Arriba County (35039),Male,0,,
NM: Rio Arriba County (35039),Female,0,,
NM: Rio Arriba County (35039),Total,0,,
NM: Roosevelt County (35041),Male,0,,
NM: Roosevelt County (35041),Female,0,,
NM: Roosevelt County (35041),Total,0,,
NM: Sandoval County (35043),Male,0,,
NM: Sandoval County (35043),Female,0,,
NM: Sandoval County (35043),Total,0,,
NM: San Juan County (35045),Male,0,,
NM: San Juan County (35045),Female,0,,
NM: San Juan County (35045),Total,0,,
NM: San Miguel County (35047),Male,0,,
NM: San Miguel County (35047),Female,0,,
NM: San Miguel County (35047),Total,0,,
NM: Santa Fe County (35049),Male,0,,
NM: Santa Fe County (35049),Female,0,,
NM: Santa Fe County (35049),Total,0,,
NM: Sierra County (35051),Male,0,,
NM: Sierra County (35051),Female,0,,
NM: Sierra County (35051),Total,0,,
NM: Socorro County (35053),Male,0,,
NM: Socorro County (35053),Female,0,,
NM: Socorro County (35053),Total,0,,
NM: Taos County (35055),Male,0,,
NM: Taos County (35055),Female,0,,
NM: Taos County (35055),Total,0,,
NM: Torrance County (35057),Male,0,,
NM: Torrance County (35057),Female,0,,
NM: Torrance County (35057),Total,0,,
NM: Union County (35059),Male,0,,
NM: Union County (35059),Female,0,,
NM: Union County (35059),Total,0,,
NM: Cibola/Valencia - 1969+,Male,0,,
NM: Cibola/Valencia - 1969+,Female,0,,
NM: Cibola/Valencia - 1969+,Total,0,,
NM: Cibola County (35006) - 1982+,Male,0,,
NM: Cibola County (35006) - 1982+,Female,0,,
NM: Cibola County (35006) - 1982+,Total,0,,
NM: Valencia County (35061) - 1982+,Male,0,,
NM: Valencia County (35061) - 1982+,Female,0,,
NM: Valencia County (35061) - 1982+,Total,0,,
NM: Cibola/Valencia (35910) - 1969-1981,Male,0,,
NM: Cibola/Valencia (35910) - 1969-1981,Female,0,,
NM: Cibola/Valencia (35910) - 1969-1981,Total,0,,
New York,Male,0,,
New York,Female,0,,
New York,Total,0,,
NY: Albany County (36001),Male,0,,
NY: Albany County (36001),Female,0,,
NY: Albany County (36001),Total,0,,
NY: Allegany County (36003),Male,0,,
NY: Allegany County (36003),Female,0,,
NY: Allegany County (36003),Total,0,,
NY: Broome County (36007),Male,0,,
NY: Broome County (36007),Female,0,,
NY: Broome County (36007),Total,0,,
NY: Cattaraugus County (36009),Male,0,,
NY: Cattaraugus County (36009),Female,0,,
NY: Cattaraugus County (36009),Total,0,,
NY: Cayuga County (36011),Male,0,,
NY: Cayuga County (36011),Female,0,,
NY: Cayuga County (36011),Total,0,,
NY: Chautauqua County (36013),Male,0,,
NY: Chautauqua County (36013),Female,0,,
NY: Chautauqua County (36013),Total,0,,
NY: Chemung County (36015),Male,0,,
NY: Chemung County (36015),Female,0,,
NY: Chemung County (36015),Total,0,,
NY: Chenango County (36017),Male,0,,
NY: Chenango County (36017),Female,0,,
NY: Chenango County (36017),Total,0,,
NY: Clinton County (36019),Male,0,,
NY: Clinton County (36019),Female,0,,
NY: Clinton County (36019),Total,0,,
NY: Columbia County (36021),Male,0,,
NY: Columbia County (36021),Female,0,,
NY: Columbia County (36021),Total,0,,
NY: Cortland County (36023),Male,0,,
NY: Cortland County (36023),Female,0,,
NY: Cortland County (36023),Total,0,,
NY: Delaware County (36025),Male,0,,
NY: Delaware County (36025),Female,0,,
NY: Delaware County (36025),Total,0,,
NY: Dutchess County (36027),Male,0,,
NY: Dutchess County (36027),Female,0,,
NY: Dutchess County (36027),Total,0,,
NY: Erie County (36029),Male,0,,
NY: Erie County (36029),Female,0,,
NY: Erie County (36029),Total,0,,
NY: Essex County (36031),Male,0,,
NY: Essex County (36031),Female,0,,
NY: Essex County (36031),Total,0,,
NY: Franklin County (36033),Male,0,,
NY: Franklin County (36033),Female,0,,
NY: Franklin County (36033),Total,0,,
NY: Fulton County (36035),Male,0,,
NY: Fulton County (36035),Female,0,,
NY: Fulton County (36035),Total,0,,
NY: Genesee County (36037),Male,0,,
NY: Genesee County (36037),Female,0,,
NY: Genesee County (36037),Total,0,,
NY: Greene County (36039),Male,0,,
NY: Greene County (36039),Female,0,,
NY: Greene County (36039),Total,0,,
NY: Hamilton County (36041),Male,0,,
NY: Hamilton County (36041),Female,0,,
NY: Hamilton County (36041),Total,0,,
NY: Herkimer County (36043),Male,0,,
NY: Herkimer County (36043),Female,0,,
NY: Herkimer County (36043),Total,0,,
NY: Jefferson County (36045),Male,0,,
NY: Jefferson County (36045),Female,0,,
NY: Jefferson County (36045),Total,0,,
NY: Lewis County (36049),Male,0,,
NY: Lewis County (36049),Female,0,,
NY: Lewis County (36049),Total,0,,
NY: Livingston County (36051),Male,0,,
NY: Livingston County (36051),Female,0,,
NY: Livingston County (36051),Total,0,,
NY: Madison County (36053),Male,0,,
NY: Madison County (36053),Female,0,,
NY: Madison County (36053),Total,0,,
NY: Monroe County (36055),Male,0,,
NY: Monroe County (36055),Female,0,,
NY: Monroe County (36055),Total,0,,
NY: Montgomery County (36057),Male,0,,
NY: Montgomery County (36057),Female,0,,
NY: Montgomery County (36057),Total,0,,
NY: Nassau County (36059),Male,0,,
NY: Nassau County (36059),Female,0,,
NY: Nassau County (36059),Total,0,,
NY: Niagara County (36063),Male,0,,
NY: Niagara County (36063),Female,0,,
NY: Niagara County (36063),Total,0,,
NY: Oneida County (36065),Male,0,,
NY: Oneida County (36065),Female,0,,
NY: Oneida County (36065),Total,0,,
NY: Onondaga County (36067),Male,0,,
NY: Onondaga County (36067),Female,0,,
NY: Onondaga County (36067),Total,0,,
NY: Ontario County (36069),Male,0,,
NY: Ontario County (36069),Female,0,,
NY: Ontario County (36069),Total,0,,
NY: Orange County (36071),Male,0,,
NY: Orange County (36071),Female,0,,
NY: Orange County (36071),Total,0,,
NY: Orleans County (36073),Male,0,,
NY: Orleans County (36073),Female,0,,
NY: Orleans County (36073),Total,0,,
NY: Oswego County (36075),Male,0,,
NY: Oswego County (36075),Female,0,,
NY: Oswego County (36075),Total,0,,
NY: Otsego County (36077),Male,0,,
NY: Otsego County (36077),Female,0,,
NY: Otsego County (36077),Total,0,,
NY: Putnam County (36079),Male,0,,
NY: Putnam County (36079),Female,0,,
NY: Putnam County (36079),Total,0,,
NY: Rensselaer County (36083),Male,0,,
NY: Rensselaer County (36083),Female,0,,
NY: Rensselaer County (36083),Total,0,,
NY: Rockland County (36087),Male,0,,
NY: Rockland County (36087),Female,0,,
NY: Rockland County (36087),Total,0,,
NY: St. Lawrence County (36089),Male,0,,
NY: St. Lawrence County (36089),Female,0,,
NY: St. Lawrence County (36089),Total,0,,
NY: Saratoga County (36091),Male,0,,
NY: Saratoga County (36091),Female,0,,
NY: Saratoga County (36091),Total,0,,
NY: Schenectady County (36093),Male,0,,
NY: Schenectady County (36093),Female,0,,
NY: Schenectady County (36093),Total,0,,
NY: Schoharie County (36095),Male,0,,
NY: Schoharie County (36095),Female,0,,
NY: Schoharie County (36095),Total,0,,
NY: Schuyler County (36097),Male,0,,
NY: Schuyler County (36097),Female,0,,
NY: Schuyler County (36097),Total,0,,
NY: Seneca County (36099),Male,0,,
NY: Seneca County (36099),Female,0,,
NY: Seneca County (36099),Total,0,,
NY: Steuben County (36101),Male,0,,
NY: Steuben County (36101),Female,0,,
NY: Steuben County (36101),Total,0,,
NY: Suffolk County (36103),Male,0,,
NY: Suffolk County (36103),Female,0,,
NY: Suffolk County (36103),Total,0,,
NY: Sullivan County (36105),Male,0,,
NY: Sullivan County (36105),Female,0,,
NY: Sullivan County (36105),Total,0,,
NY: Tioga County (36107),Male,0,,
NY: Tioga County (36107),Female,0,,
NY: Tioga County (36107),Total,0,,
NY: Tompkins County (36109),Male,0,,
NY: Tompkins County (36109),Female,0,,
NY: Tompkins County (36109),Total,0,,
NY: Ulster County (36111),Male,0,,
NY: Ulster County (36111),Female,0,,
NY: Ulster County (36111),Total,0,,
NY: Warren County (36113),Male,0,,
NY: Warren County (36113),Female,0,,
NY: Warren County (36113),Total,0,,
NY: Washington County (36115),Male,0,,
NY: Washington County (36115),Female,0,,
NY: Washington County (36115),Total,0,,
NY: Wayne County (36117),Male,0,,
NY: Wayne County (36117),Female,0,,
NY: Wayne County (36117),Total,0,,
NY: Westchester County (36119),Male,0,,
NY: Westchester County (36119),Female,0,,
NY: Westchester County (36119),Total,0,,
NY: Wyoming County (36121),Male,0,,
NY: Wyoming County (36121),Female,0,,
NY: Wyoming County (36121),Total,0,,
NY: Yates County (36123),Male,0,,
NY: Yates County (36123),Female,0,,
NY: Yates County (36123),Total,0,,
NY: New York City - 1969+,Male,0,,
NY: New York City - 1969+,Female,0,,
NY: New York City - 1969+,Total,0,,
NY: Bronx County (36005) - 1980+,Male,0,,
NY: Bronx County (36005) - 1980+,Female,0,,
NY: Bronx County (36005) - 1980+,Total,0,,
NY: Kings County (36047) - 1980+,Male,0,,
NY: Kings County (36047) - 1980+,Female,0,,
NY: Kings County (36047) - 1980+,Total,0,,
NY: New York County (36061) - 1980+,Male,0,,
NY: New York County (36061) - 1980+,Female,0,,
NY: New York County (36061) - 1980+,Total,0,,
NY: Queens County (36081) - 1980+,Male,0,,
NY: Queens County (36081) - 1980+,Female,0,,
NY: Queens County (36081) - 1980+,Total,0,,
NY: Richmond County (36085) - 1980+,Male,0,,
NY: Richmond County (36085) - 1980+,Female,0,,
NY: Richmond County (36085) - 1980+,Total,0,,
NY: New York City (36910) - 1969-1979,Male,0,,
NY: New York City (36910) - 1969-1979,Female,0,,
NY: New York City (36910) - 1969-1979,Total,0,,
North Carolina,Male,0,,
North Carolina,Female,0,,
North Carolina,Total,0,,
NC: Alamance County (37001),Male,0,,
NC: Alamance County (37001),Female,0,,
NC: Alamance County (37001),Total,0,,
NC: Alexander County (37003),Male,0,,
NC: Alexander County (37003),Female,0,,
NC: Alexander County (37003),Total,0,,
NC: Alleghany County (37005),Male,0,,
NC: Alleghany County (37005),Female,0,,
NC: Alleghany County (37005),Total,0,,
NC: Anson County (37007),Male,0,,
NC: Anson County (37007),Female,0,,
NC: Anson County (37007),Total,0,,
NC: Ashe County (37009),Male,0,,
NC: Ashe County (37009),Female,0,,
NC: Ashe County (37009),Total,0,,
NC: Avery County (37011),Male,0,,
NC: Avery County (37011),Female,0,,
NC: Avery County (37011),Total,0,,
NC: Beaufort County (37013),Male,0,,
NC: Beaufort County (37013),Female,0,,
NC: Beaufort County (37013),Total,0,,
NC: Bertie County (37015),Male,0,,
NC: Bertie County (37015),Female,0,,
NC: Bertie County (37015),Total,0,,
NC: Bladen County (37017),Male,0,,
NC: Bladen County (37017),Female,0,,
NC: Bladen County (37017),Total,0,,
NC: Brunswick County (37019),Male,0,,
NC: Brunswick County (37019),Female,0,,
NC: Brunswick County (37019),Total,0,,
NC: Buncombe County (37021),Male,0,,
NC: Buncombe County (37021),Female,0,,
NC: Buncombe County (37021),Total,0,,
NC: Burke County (37023),Male,0,,
NC: Burke County (37023),Female,0,,
NC: Burke County (37023),Total,0,,
NC: Cabarrus County (37025),Male,0,,
NC: Cabarrus County (37025),Female,0,,
NC: Cabarrus County (37025),Total,0,,
NC: Caldwell County (37027),Male,0,,
NC: Caldwell County (37027),Female,0,,
NC: Caldwell County (37027),Total,0,,
NC: Camden County (37029),Male,0,,
NC: Camden County (37029),Female,0,,
NC: Camden County (37029),Total,0,,
NC: Carteret County (37031),Male,0,,
NC: Carteret County (37031),Female,0,,
NC: Carteret County (37031),Total,0,,
NC: Caswell County (37033),Male,0,,
NC: Caswell County (37033),Female,0,,
NC: Caswell County (37033),Total,0,,
NC: Catawba County (37035),Male,0,,
NC: Catawba County (37035),Female,0,,
NC: Catawba County (37035),Total,0,,
NC: Chatham County (37037),Male,0,,
NC: Chatham County (37037),Female,0,,
NC: Chatham County (37037),Total,0,,
NC: Cherokee County (37039),Male,0,,
NC: Cherokee County (37039),Female,0,,
NC: Cherokee County (37039),Total,0,,
NC: Chowan County (37041),Male,0,,
NC: Chowan County (37041),Female,0,,
NC: Chowan County (37041),Total,0,,
NC: Clay County (37043),Male,0,,
NC: Clay County (37043),Female,0,,
NC: Clay County (37043),Total,0,,
NC: Cleveland County (37045),Male,0,,
NC: Cleveland County (37045),Female,0,,
NC: Cleveland County (37045),Total,0,,
NC: Columbus County (37047),Male,0,,
NC: Columbus County (37047),Female,0,,
NC: Columbus County (37047),Total,0,,
NC: Craven County (37049),Male,0,,
NC: Craven County (37049),Female,0,,
NC: Craven County (37049),Total,0,,
NC: Cumberland County (37051),Male,0,,
NC: Cumberland County (37051),Female,0,,
NC: Cumberland County (37051),Total,0,,
NC: Currituck County (37053),Male,0,,
NC: Currituck County (37053),Female,0,,
NC: Currituck County (37053),Total,0,,
NC: Dare County (37055),Male,0,,
NC: Dare County (37055),Female,0,,
NC: Dare County (37055),Total,0,,
NC: Davidson County (37057),Male,0,,
NC: Davidson County (37057),Female,0,,
NC: Davidson County (37057),Total,0,,
NC: Davie County (37059),Male,0,,
NC: Davie County (37059),Female,0,,
NC: Davie County (37059),Total,0,,
NC: Duplin County (37061),Male,0,,
NC: Duplin County (37061),Female,0,,
NC: Duplin County (37061),Total,0,,
NC: Durham County (37063),Male,0,,
NC: Durham County (37063),Female,0,,
NC: Durham County (37063),Total,0,,
NC: Edgecombe County (37065),Male,0,,
